Id,text,label
16487,"( The kid 's ) just too bratty for sympathy , and as the film grows to its finale , his little changes ring hollow .",2
16488,"Behind the glitz , Hollywood is sordid and disgusting .",1
16489,Quelle surprise !,3
16490,"Scherfig , who has had a successful career in TV , tackles more than she can handle .",2
16491,"Just consider what New Best Friend does not have , beginning with the minor omission of a screenplay .",2
16492,Oscar caliber cast does n't live up to material,2
16493,The problems of the people in Love in the Time of Money are hardly specific to their era .,3
16494,"They just have problems , which are neither original nor are presented in convincing way .",2
16495,"Carrying this wafer-thin movie on his nimble shoulders , Chan wades through putrid writing , direction and timing with a smile that says , ` If I stay positive , maybe I can channel one of my greatest pictures , Drunken Master . '",2
16496,So putrid it is not worth the price of the match that should be used to burn every print of the film .,1
16497,"In the end , the movie bogs down in insignificance , saying nothing about Kennedy 's assassination and revealing nothing about the pathology it pretends to investigate .",1
16498,Starts out ballsy and stylish but fails to keep it up and settles into clich̩s .,1
16499,Sometimes makes less sense than the Bruckheimeresque American action flicks it emulates .,2
16500,"One of those films where the characters inhabit that special annex of hell where adults behave like kids , children behave like adults and everyone screams at the top of their lungs no matter what the situation .",2
16501,There 's only one way to kill Michael Myers for good : stop buying tickets to these movies .,1
16502,` Rare Birds ' tries to force its quirkiness upon the audience .,3
16503,The movie is about as humorous as watching your favorite pet get buried alive .,1
16504,Resident Evil is what comes from taking John Carpenter 's Ghosts of Mars and eliminating the beheadings .,3
16505,"In other words , about as bad a film you 're likely to see all year .",1
16506,Five screenwriters are credited with the clich̩-laden screenplay ; it seems as if each watered down the version of the one before .,1
16507,The whole thing comes off like a particularly amateurish episode of Bewitched that takes place during Spring Break .,2
16508,"Well made but uninvolving , Bloodwork is n't a terrible movie , just a stultifyingly obvious one -- an unrewarding collar for a murder mystery .",2
16509,"So we got Ten Little Indians meets Friday the 13th by way of Clean and Sober , filmed on the set of Carpenter 's The Thing and loaded with actors you 're most likely to find on the next inevitable incarnation of The Love Boat .",2
16510,The movie 's blatant derivativeness is one reason it 's so lackluster .,2
16511,"Kids do n't mind crappy movies as much as adults , provided there 's lots of cute animals and clumsy people .",2
16512,` Snow Dogs ' has both .,3
16513,It 's almost as if it 's an elaborate dare more than a full-blooded film .,3
16514,Wobbly Senegalese updating of `` Carmen '' which is best for the stunning star turn by Djeinaba Diop Gai,3
16515,It 's the humanizing stuff that will probably sink the film for anyone who does n't think about percentages all day long .,2
16516,Ken Russell would love this .,4
16517,"In one scene , we get a stab at soccer hooliganism , a double-barreled rip-off of Quentin Tarantino 's climactic shootout -- and Meat Loaf explodes .",2
16518,Bella is the picture of health with boundless energy until a few days before she dies .,3
16519,This is absolutely and completely ridiculous and an insult to every family whose mother has suffered through the horrible pains of a death by cancer .,1
16520,"The premise of `` Abandon '' holds promise , ... but its delivery is a complete mess .",2
16521,What could have been a pointed little chiller about the frightening seductiveness of new technology loses faith in its own viability and succumbs to joyless special-effects excess .,3
16522,"A little too ponderous to work as shallow entertainment , not remotely incisive enough to qualify as drama , Monsoon Wedding serves mostly to whet one 's appetite for the Bollywood films .",2
16523,"Unless Bob Crane is someone of particular interest to you , this film 's impressive performances and adept direction are n't likely to leave a lasting impression .",2
16524,The Rock has a great presence but one battle after another is not the same as one battle followed by killer CGI effects .,3
16525,"The bottom line with Nemesis is the same as it has been with all the films in the series : Fans will undoubtedly enjoy it , and the uncommitted need n't waste their time on it .",4
16526,The lousy John Q all but spits out Denzel Washington 's fine performance in the title role .,2
16527,"The whole thing feels like a ruse , a tactic to cover up the fact that the picture is constructed around a core of flimsy -- or , worse yet , nonexistent -- ideas .",1
16528,What a stiflingly unfunny and unoriginal mess this is !,1
16529,The film is so packed with subplots involving the various Silbersteins that it feels more like the pilot episode of a TV series than a feature film .,2
16530,Opera on film is never satisfactory .,2
16531,The art demands live viewing .,4
16532,The innate theatrics that provide its thrills and extreme emotions lose their luster when flattened onscreen .,1
16533,"Despite all the closed-door hanky-panky , the film is essentially juiceless .",1
16534,"It is parochial , accessible to a chosen few , standoffish to everyone else , and smugly suggests a superior moral tone is more important than filmmaking skill",2
16535,The Sweetest Thing leaves an awful sour taste .,2
16536,It 's lost the politics and the social observation and become just another situation romance about a couple of saps stuck in an inarticulate screenplay .,2
16537,"Terminally bland , painfully slow and needlessly confusing ... The movie , shot on digital videotape rather than film , is frequently indecipherable .",2
16538,"As dumb and cheesy as they may be , the cartoons look almost Shakespearean -- both in depth and breadth -- after watching this digital-effects-heavy , supposed family-friendly comedy .",4
16539,"Aloof and lacks any real raw emotion , which is fatal for a film that relies on personal relationships .",1
